"Terms","Docs","Freq","post.link","author.id","author.name","author.link","post.dt","categories","locations","comments.num","role","location","Prov","Regione","Latitudine.Prov","Longitudine.Prov"
"pathfinder","59391",1,"https://www.gdrplayers.it/firenze-online-cerco-gruppo-dd-pathfinder-richiamo-cthulhu-alba-cthulhu","ptk042","ptk042","https://www.gdrplayers.it/author/ptk042/",2016-11-13 11:57:42,"Ricerca giocatori","Firenze",2,"Player","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"pathfinder","73181",1,"https://www.gdrplayers.it/firenze-pathfinder-cercasi-1-2-player","rulah87","Rulah87","https://www.gdrplayers.it/author/rulah87/",2017-11-24 14:00:36,"Ricerca giocatori","Firenze",3,"Game Master","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"vampire the masquerade","73181",1,"https://www.gdrplayers.it/firenze-pathfinder-cercasi-1-2-player","rulah87","Rulah87","https://www.gdrplayers.it/author/rulah87/",2017-11-24 14:00:36,"Ricerca giocatori","Firenze",3,"Game Master","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"d&d","15682",1,"https://www.gdrplayers.it/firenze-ricerca-giocatori-e-master","lucientlex","LucientLex","https://www.gdrplayers.it/author/lucientlex/",2012-08-06 09:56:29,"Ricerca giocatori","Firenze",3,"Game Master","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"sine requie","47276",1,"https://www.gdrplayers.it/firenze-sine-requie-cercasi-nuovi-giocatori","darkjergal","DarkJergal","https://www.gdrplayers.it/author/darkjergal/",2015-06-25 18:11:03,"Ricerca giocatori","Firenze",10,"Game Master","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"d&d","42122",1,"https://www.gdrplayers.it/firenzepisapontederaempoli-dd-4-0-giocatori-cercasi","ryosaeba89","RyoSaeba89","https://www.gdrplayers.it/author/ryosaeba89/",2014-12-05 14:14:00,"Ricerca giocatori","Firenze, Pisa",1,"Game Master","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"sine requie","42122",1,"https://www.gdrplayers.it/firenzepisapontederaempoli-dd-4-0-giocatori-cercasi","ryosaeba89","RyoSaeba89","https://www.gdrplayers.it/author/ryosaeba89/",2014-12-05 14:14:00,"Ricerca giocatori","Firenze, Pisa",1,"Game Master","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"ad&d","6458",1,"https://www.gdrplayers.it/firenzeprato-cerco-gruppo-dd","shander","shander","https://www.gdrplayers.it/author/shander/",2011-05-09 09:30:48,"Ricerca giocatori","Firenze, Prato",3,"Player","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"d&d","6458",1,"https://www.gdrplayers.it/firenzeprato-cerco-gruppo-dd","shander","shander","https://www.gdrplayers.it/author/shander/",2011-05-09 09:30:48,"Ricerca giocatori","Firenze, Prato",3,"Player","Firenze","FI","Toscana","43,7744400000","11,2580600000"
"d&d","51160",1,"https://www.gdrplayers.it/fiumicino-ostia-cercasi-gruppo-dd-35","riber17","riber17","https://www.gdrplayers.it/author/riber17/",2015-12-31 11:48:26,"Ricerca giocatori","Roma",6,"Player","Roma","RM","Lazio","41,9075000000","12,4900000000"
"world of darkness","28241",1,"https://www.gdrplayers.it/foggia-cercasi-gruppo-mondo-tenebra","damocles23","damocles23","https://www.gdrplayers.it/author/damocles23/",2013-09-07 09:49:35,"Ricerca giocatori","Foggia",2,"Player","Foggia","FG","Puglia","41,4650000000","15,5450000000"
"pathfinder","35602",1,"https://www.gdrplayers.it/foggia-cercasi-gruppo-pathfinder","damocles23","damocles23","https://www.gdrplayers.it/author/damocles23/",2014-03-26 08:59:30,"Ricerca giocatori","Foggia",0,"Game Master","Foggia","FG","Puglia","41,4650000000","15,5450000000"
"d&d","77523",1,"https://www.gdrplayers.it/foggia-neofita-cerca-gruppo-gioco","ramiel90","Ramiel90","https://www.gdrplayers.it/author/ramiel90/",2018-03-01 14:00:13,"Ricerca giocatori","Foggia",0,"Player","Foggia","FG","Puglia","41,4650000000","15,5450000000"
"sine requie","77523",1,"https://www.gdrplayers.it/foggia-neofita-cerca-gruppo-gioco","ramiel90","Ramiel90","https://www.gdrplayers.it/author/ramiel90/",2018-03-01 14:00:13,"Ricerca giocatori","Foggia",0,"Player","Foggia","FG","Puglia","41,4650000000","15,5450000000"
"vampire the masquerade","77523",1,"https://www.gdrplayers.it/foggia-neofita-cerca-gruppo-gioco","ramiel90","Ramiel90","https://www.gdrplayers.it/author/ramiel90/",2018-03-01 14:00:13,"Ricerca giocatori","Foggia",0,"Player","Foggia","FG","Puglia","41,4650000000","15,5450000000"
"d&d","42374",1,"https://www.gdrplayers.it/foligno-dd-35","raistlin86","Raistlin86","https://www.gdrplayers.it/author/raistlin86/",2014-11-28 08:32:07,"Ricerca giocatori","Perugia",2,"Game Master","Perugia","PG","Umbria","43,1136100000","12,3897200000"
"d&d","13674",1,"https://www.gdrplayers.it/forli-cercasi-gruppo-per-dnd-3-03-5","skysorcer","Skysorcer","https://www.gdrplayers.it/author/skysorcer/",2012-04-19 09:20:26,"Ricerca giocatori","Forlì-Cesena",4,"Game Master","Forlì-Cesena",NA,NA,NA,NA
"call of cthulhu","51038",1,"https://www.gdrplayers.it/forli-cerco-gruppo","devas","devas","https://www.gdrplayers.it/author/devas/",2015-12-19 11:45:07,"Ricerca giocatori","Forlì-Cesena",2,"Player","Forlì-Cesena",NA,NA,NA,NA
"d&d","51038",1,"https://www.gdrplayers.it/forli-cerco-gruppo","devas","devas","https://www.gdrplayers.it/author/devas/",2015-12-19 11:45:07,"Ricerca giocatori","Forlì-Cesena",2,"Player","Forlì-Cesena",NA,NA,NA,NA
"exalted","51038",1,"https://www.gdrplayers.it/forli-cerco-gruppo","devas","devas","https://www.gdrplayers.it/author/devas/",2015-12-19 11:45:07,"Ricerca giocatori","Forlì-Cesena",2,"Player","Forlì-Cesena",NA,NA,NA,NA
"paranoia","51038",1,"https://www.gdrplayers.it/forli-cerco-gruppo","devas","devas","https://www.gdrplayers.it/author/devas/",2015-12-19 11:45:07,"Ricerca giocatori","Forlì-Cesena",2,"Player","Forlì-Cesena",NA,NA,NA,NA
"pathfinder","51038",1,"https://www.gdrplayers.it/forli-cerco-gruppo","devas","devas","https://www.gdrplayers.it/author/devas/",2015-12-19 11:45:07,"Ricerca giocatori","Forlì-Cesena",2,"Player","Forlì-Cesena",NA,NA,NA,NA
"d&d","28352",1,"https://www.gdrplayers.it/forli-cesena-cercasi-master-eo-gruppo-dd","emanuele-giannini","-lele-","https://www.gdrplayers.it/author/emanuele-giannini/",2013-09-10 19:00:47,"Ricerca giocatori","Forlì-Cesena",1,"Player","Forlì-Cesena",NA,NA,NA,NA
"d&d","68055",1,"https://www.gdrplayers.it/forli-cesena-cerco-giocatori-dnd-5e","geuge","Geox","https://www.gdrplayers.it/author/geuge/",2017-07-27 16:00:31,"Ricerca giocatori","Forlì-Cesena",1,"Game Master","Forlì-Cesena",NA,NA,NA,NA
"d&d","33558",1,"https://www.gdrplayers.it/forli-cesena-cerco-persone-per-avventura-di-dd-3-0-3-5","grimo","GRIMO","https://www.gdrplayers.it/author/grimo/",2014-02-06 09:00:26,"Ricerca giocatori","Forlì-Cesena",1,"Game Master","Forlì-Cesena",NA,NA,NA,NA
"d&d","46231",1,"https://www.gdrplayers.it/forli-cesena-ricerca-giocatrici-per-giochi-di-ruolo","grimo","GRIMO","https://www.gdrplayers.it/author/grimo/",2015-04-23 19:20:56,"Ricerca giocatori","Forlì-Cesena",0,NA,"Forlì-Cesena",NA,NA,NA,NA
"fate","46231",1,"https://www.gdrplayers.it/forli-cesena-ricerca-giocatrici-per-giochi-di-ruolo","grimo","GRIMO","https://www.gdrplayers.it/author/grimo/",2015-04-23 19:20:56,"Ricerca giocatori","Forlì-Cesena",0,NA,"Forlì-Cesena",NA,NA,NA,NA
"one ring","46231",1,"https://www.gdrplayers.it/forli-cesena-ricerca-giocatrici-per-giochi-di-ruolo","grimo","GRIMO","https://www.gdrplayers.it/author/grimo/",2015-04-23 19:20:56,"Ricerca giocatori","Forlì-Cesena",0,NA,"Forlì-Cesena",NA,NA,NA,NA
"pathfinder","46231",1,"https://www.gdrplayers.it/forli-cesena-ricerca-giocatrici-per-giochi-di-ruolo","grimo","GRIMO","https://www.gdrplayers.it/author/grimo/",2015-04-23 19:20:56,"Ricerca giocatori","Forlì-Cesena",0,NA,"Forlì-Cesena",NA,NA,NA,NA
"one ring","38748",1,"https://www.gdrplayers.it/forli-cesena-unico-anello-gioco-ruolo","grimo","GRIMO","https://www.gdrplayers.it/author/grimo/",2014-08-01 09:10:20,"Giochi di ruolo, Ricerca giocatori","Forlì-Cesena",3,"Game Master","Forlì-Cesena",NA,NA,NA,NA
"d&d","39729",1,"https://www.gdrplayers.it/forli-gruppo-per-sine-requie","pape","Pape","https://www.gdrplayers.it/author/pape/",2014-09-08 09:15:17,"Ricerca giocatori","Forlì-Cesena",0,"Player","Forlì-Cesena",NA,NA,NA,NA
"dark heresy","39729",1,"https://www.gdrplayers.it/forli-gruppo-per-sine-requie","pape","Pape","https://www.gdrplayers.it/author/pape/",2014-09-08 09:15:17,"Ricerca giocatori","Forlì-Cesena",0,"Player","Forlì-Cesena",NA,NA,NA,NA
"lord of the rings","39729",1,"https://www.gdrplayers.it/forli-gruppo-per-sine-requie","pape","Pape","https://www.gdrplayers.it/author/pape/",2014-09-08 09:15:17,"Ricerca giocatori","Forlì-Cesena",0,"Player","Forlì-Cesena",NA,NA,NA,NA
"one ring","39729",1,"https://www.gdrplayers.it/forli-gruppo-per-sine-requie","pape","Pape","https://www.gdrplayers.it/author/pape/",2014-09-08 09:15:17,"Ricerca giocatori","Forlì-Cesena",0,"Player","Forlì-Cesena",NA,NA,NA,NA
"sine requie","39729",1,"https://www.gdrplayers.it/forli-gruppo-per-sine-requie","pape","Pape","https://www.gdrplayers.it/author/pape/",2014-09-08 09:15:17,"Ricerca giocatori","Forlì-Cesena",0,"Player","Forlì-Cesena",NA,NA,NA,NA
"warhammer","39729",1,"https://www.gdrplayers.it/forli-gruppo-per-sine-requie","pape","Pape","https://www.gdrplayers.it/author/pape/",2014-09-08 09:15:17,"Ricerca giocatori","Forlì-Cesena",0,"Player","Forlì-Cesena",NA,NA,NA,NA
"d&d","45928",1,"https://www.gdrplayers.it/forli-insegnanti-cercasi","erica","Erica","https://www.gdrplayers.it/author/erica/",2015-04-09 14:55:09,"Ricerca giocatori","Forlì-Cesena",3,NA,"Forlì-Cesena",NA,NA,NA,NA
"d&d","52086",1,"https://www.gdrplayers.it/forli-prime-armi-cerco-gruppo-dd","spartaco","spartaco","https://www.gdrplayers.it/author/spartaco/",2016-02-16 08:00:54,"Ricerca giocatori","Forlì-Cesena",2,"Player","Forlì-Cesena",NA,NA,NA,NA
"pathfinder","19215",1,"https://www.gdrplayers.it/forli-ravenna-master-pathfinder-cerca-gruppo","burar","burar","https://www.gdrplayers.it/author/burar/",2012-12-12 10:27:23,"Ricerca giocatori","Forlì-Cesena, Ravenna",1,"Player","Forlì-Cesena",NA,NA,NA,NA
"d&d","69886",1,"https://www.gdrplayers.it/formazione-gruppo-dd-3-5","zera","Zera","https://www.gdrplayers.it/author/zera/",2017-09-20 10:00:38,"Ricerca giocatori","Milano, Monza e Brianza",5,"Game Master","Milano","MI","Lombardia","45,4658300000","9,1900000000"
"d&d","71970",1,"https://www.gdrplayers.it/formazione-gruppo-gdr","kaiserfranz","kaiserfranz","https://www.gdrplayers.it/author/kaiserfranz/",2017-11-02 10:00:33,"Ricerca giocatori","Roma",8,"Game Master","Roma","RM","Lazio","41,9075000000","12,4900000000"
"numenera","71970",1,"https://www.gdrplayers.it/formazione-gruppo-gdr","kaiserfranz","kaiserfranz","https://www.gdrplayers.it/author/kaiserfranz/",2017-11-02 10:00:33,"Ricerca giocatori","Roma",8,"Game Master","Roma","RM","Lazio","41,9075000000","12,4900000000"
"d&d","56215",1,"https://www.gdrplayers.it/formazione-gruppo-genova-giocatori-master","federico","Federico","https://www.gdrplayers.it/author/federico/",2016-08-21 08:00:58,"Ricerca giocatori","Genova",7,"Game Master","Genova","GE","Liguria","44,4047200000","8,9355600000"
"one ring","56215",1,"https://www.gdrplayers.it/formazione-gruppo-genova-giocatori-master","federico","Federico","https://www.gdrplayers.it/author/federico/",2016-08-21 08:00:58,"Ricerca giocatori","Genova",7,"Game Master","Genova","GE","Liguria","44,4047200000","8,9355600000"
"vampire the masquerade","56215",1,"https://www.gdrplayers.it/formazione-gruppo-genova-giocatori-master","federico","Federico","https://www.gdrplayers.it/author/federico/",2016-08-21 08:00:58,"Ricerca giocatori","Genova",7,"Game Master","Genova","GE","Liguria","44,4047200000","8,9355600000"
"pathfinder","37021",1,"https://www.gdrplayers.it/free-rpg-day-evento-pathfinder-society-italia-milano","nicola","Nicola","https://www.gdrplayers.it/author/nicola/",2014-05-24 14:51:21,"Eventi, Ricerca giocatori","Milano",0,NA,"Milano","MI","Lombardia","45,4658300000","9,1900000000"
"call of cthulhu","44741",1,"https://www.gdrplayers.it/friuli-cerco-gruppo-per-full-gdr-cartaceo-dd-pathfinder-o-5a-one-ring-cthulhu-vecchi-moduli-col-d100-o-altro","akasha","Akasha","https://www.gdrplayers.it/author/akasha/",2015-02-20 08:45:13,"Ricerca giocatori","Udine",7,"Game Master","Udine","UD","Friuli-Venezia Giulia","46,0658300000","13,2375000000"
"d&d","44741",1,"https://www.gdrplayers.it/friuli-cerco-gruppo-per-full-gdr-cartaceo-dd-pathfinder-o-5a-one-ring-cthulhu-vecchi-moduli-col-d100-o-altro","akasha","Akasha","https://www.gdrplayers.it/author/akasha/",2015-02-20 08:45:13,"Ricerca giocatori","Udine",7,"Game Master","Udine","UD","Friuli-Venezia Giulia","46,0658300000","13,2375000000"
"one ring","44741",1,"https://www.gdrplayers.it/friuli-cerco-gruppo-per-full-gdr-cartaceo-dd-pathfinder-o-5a-one-ring-cthulhu-vecchi-moduli-col-d100-o-altro","akasha","Akasha","https://www.gdrplayers.it/author/akasha/",2015-02-20 08:45:13,"Ricerca giocatori","Udine",7,"Game Master","Udine","UD","Friuli-Venezia Giulia","46,0658300000","13,2375000000"
"pathfinder","44741",1,"https://www.gdrplayers.it/friuli-cerco-gruppo-per-full-gdr-cartaceo-dd-pathfinder-o-5a-one-ring-cthulhu-vecchi-moduli-col-d100-o-altro","akasha","Akasha","https://www.gdrplayers.it/author/akasha/",2015-02-20 08:45:13,"Ricerca giocatori","Udine",7,"Game Master","Udine","UD","Friuli-Venezia Giulia","46,0658300000","13,2375000000"
"d&d","29234",1,"https://www.gdrplayers.it/frosinoneisola-del-liri-ciociaria-cercasi-gruppo-disposto-ad-accogliere-novellino","misterfra19","Misterfra19","https://www.gdrplayers.it/author/misterfra19/",2013-09-28 13:39:16,"Ricerca giocatori","Frosinone",2,"Player","Frosinone","FR","Lazio","41,6400000000","13,3538900000"
"d&d","39867",1,"https://www.gdrplayers.it/gallarate-qualche-appassionato-dm-in-zona","darkaleb","Darkaleb","https://www.gdrplayers.it/author/darkaleb/",2014-09-12 08:50:54,"Ricerca giocatori","Varese",1,"Game Master","Varese","VA","Lombardia","45,8227800000","8,8327800000"
"d&d","48558",1,"https://www.gdrplayers.it/gallarate-va-cerco-giocatori-gruppo","alanbenjo","AlanBenjo","https://www.gdrplayers.it/author/alanbenjo/",2015-08-21 15:44:39,"Ricerca giocatori","Varese",15,"Game Master","Varese","VA","Lombardia","45,8227800000","8,8327800000"
"rolemaster","48558",1,"https://www.gdrplayers.it/gallarate-va-cerco-giocatori-gruppo","alanbenjo","AlanBenjo","https://www.gdrplayers.it/author/alanbenjo/",2015-08-21 15:44:39,"Ricerca giocatori","Varese",15,"Game Master","Varese","VA","Lombardia","45,8227800000","8,8327800000"
"vampire the masquerade","48558",1,"https://www.gdrplayers.it/gallarate-va-cerco-giocatori-gruppo","alanbenjo","AlanBenjo","https://www.gdrplayers.it/author/alanbenjo/",2015-08-21 15:44:39,"Ricerca giocatori","Varese",15,"Game Master","Varese","VA","Lombardia","45,8227800000","8,8327800000"
"d&d","68065",1,"https://www.gdrplayers.it/game-master-starfinder-bologna","nero","Nero","https://www.gdrplayers.it/author/nero/",2017-07-28 08:00:37,"Ricerca giocatori","Bologna",0,"Player","Bologna","BO","Emilia-Romagna","44,4955600000","11,3466700000"
"pathfinder","68065",1,"https://www.gdrplayers.it/game-master-starfinder-bologna","nero","Nero","https://www.gdrplayers.it/author/nero/",2017-07-28 08:00:37,"Ricerca giocatori","Bologna",0,"Player","Bologna","BO","Emilia-Romagna","44,4955600000","11,3466700000"
"runequest","77885",1,"https://www.gdrplayers.it/game-matster-cerca-giocatori","rabeluke","Rabeluke","https://www.gdrplayers.it/author/rabeluke/",2018-03-10 10:00:09,"Ricerca giocatori",NA,0,"Game Master",NA,NA,NA,NA,NA
"d&d","27746",1,"https://www.gdrplayers.it/garda-e-provincia-di-brescia-giocatori","nuzzifra","nuzzifra","https://www.gdrplayers.it/author/nuzzifra/",2013-08-23 09:21:41,"Ricerca giocatori","Brescia",1,"Game Master","Brescia","BS","Lombardia","45,5408300000","10,2205600000"
"vampire the masquerade","27746",1,"https://www.gdrplayers.it/garda-e-provincia-di-brescia-giocatori","nuzzifra","nuzzifra","https://www.gdrplayers.it/author/nuzzifra/",2013-08-23 09:21:41,"Ricerca giocatori","Brescia",1,"Game Master","Brescia","BS","Lombardia","45,5408300000","10,2205600000"
"d&d","3561",1,"https://www.gdrplayers.it/gdr-a-bari","aresteos","aresteos","https://www.gdrplayers.it/author/aresteos/",2010-11-17 09:36:23,"Ricerca giocatori","Bari",4,"Player","Bari","BA","Puglia","41,1291700000","16,8697200000"
"warhammer","3561",1,"https://www.gdrplayers.it/gdr-a-bari","aresteos","aresteos","https://www.gdrplayers.it/author/aresteos/",2010-11-17 09:36:23,"Ricerca giocatori","Bari",4,"Player","Bari","BA","Puglia","41,1291700000","16,8697200000"
"d&d","24510",1,"https://www.gdrplayers.it/gdr-a-livorno","elpi","Elpi","https://www.gdrplayers.it/author/elpi/",2013-05-14 12:43:12,"Ricerca giocatori","Livorno",21,"Player","Livorno","LI","Toscana","43,5580600000","10,3141700000"
"pathfinder","24510",1,"https://www.gdrplayers.it/gdr-a-livorno","elpi","Elpi","https://www.gdrplayers.it/author/elpi/",2013-05-14 12:43:12,"Ricerca giocatori","Livorno",21,"Player","Livorno","LI","Toscana","43,5580600000","10,3141700000"
"d&d","71983",1,"https://www.gdrplayers.it/gdr-a-modena","stefano84","Savil","https://www.gdrplayers.it/author/stefano84/",2017-11-02 12:00:30,"Ricerca giocatori","Modena",5,"Player","Modena","MO","Emilia-Romagna","44,6480600000","10,9247200000"
"pathfinder","71983",1,"https://www.gdrplayers.it/gdr-a-modena","stefano84","Savil","https://www.gdrplayers.it/author/stefano84/",2017-11-02 12:00:30,"Ricerca giocatori","Modena",5,"Player","Modena","MO","Emilia-Romagna","44,6480600000","10,9247200000"
"vampire the masquerade","3752",1,"https://www.gdrplayers.it/gdr-a-pisa","odengod","Odengod","https://www.gdrplayers.it/author/odengod/",2010-11-29 17:04:55,"Ricerca giocatori","Pisa",2,"Game Master","Pisa","PI","Toscana","43,7141700000","10,4002800000"
"world of darkness","3752",1,"https://www.gdrplayers.it/gdr-a-pisa","odengod","Odengod","https://www.gdrplayers.it/author/odengod/",2010-11-29 17:04:55,"Ricerca giocatori","Pisa",2,"Game Master","Pisa","PI","Toscana","43,7141700000","10,4002800000"
"call of cthulhu","7001",1,"https://www.gdrplayers.it/gdr-a-torino","abendsen","Abendsen","https://www.gdrplayers.it/author/abendsen/",2011-06-02 09:36:54,"Ricerca giocatori","Torino",4,NA,"Torino","TO","Piemonte","45,0661100000","7,6822200000"
"cyberpunk","7001",1,"https://www.gdrplayers.it/gdr-a-torino","abendsen","Abendsen","https://www.gdrplayers.it/author/abendsen/",2011-06-02 09:36:54,"Ricerca giocatori","Torino",4,NA,"Torino","TO","Piemonte","45,0661100000","7,6822200000"
"heroes","7001",1,"https://www.gdrplayers.it/gdr-a-torino","abendsen","Abendsen","https://www.gdrplayers.it/author/abendsen/",2011-06-02 09:36:54,"Ricerca giocatori","Torino",4,NA,"Torino","TO","Piemonte","45,0661100000","7,6822200000"
"marvel super heroes","7001",1,"https://www.gdrplayers.it/gdr-a-torino","abendsen","Abendsen","https://www.gdrplayers.it/author/abendsen/",2011-06-02 09:36:54,"Ricerca giocatori","Torino",4,NA,"Torino","TO","Piemonte","45,0661100000","7,6822200000"
