"id","title","authors","book.type","genres","settings","system","awards","edition","year","editions.num","rating","rank","url","img.url","title.abbreviated","main.genre","sub.genre"
20950,"Shinobi & Samurai","Leonaru","Core Rules","Fantasy / Oriental","Generic","Shinobi & Samurai","","Self-published",2014,NA,NA,2243,"https://index.rpg.net/display-entry.phtml?mainid=20950","https://www.rpg.net/pictures/cache/picthumb27413-medium.jpg","shinobi samurai","Fantasy","Oriental"
20953,"Spark Roleplaying Game","Jason Pitre","Core Rules","Generic","Generic","Spark","","Genesis of Legend Publishing",2013,NA,5.79,603,"https://index.rpg.net/display-entry.phtml?mainid=20953","https://www.rpg.net/pictures/show-pic.phtml?picid=29202","spark roleplaying game","Generic","Generic"
20971,"Metamorphosis Alpha Roleplaying Game","Jamie Chambers, James M. Ward","Core Rules","Science Fantasy","Starship Warden","System 26","","Signal Fire Studios",2015,NA,NA,2259,"https://index.rpg.net/display-entry.phtml?mainid=20971","https://www.rpg.net/pictures/cache/picthumb27439-medium.jpg","metamorphosis alpha roleplaying game","Science Fantasy","Science Fantasy"
20972,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=20972",NA,NA,NA,NA
20977,"Seven Voyages of Zylarthen Volume 1: Characters & Combat","Oakes Spalding","Core Rules","Science Fantasy","Generic","Seven Voyages of Zylarthen","","Campion & Clitherow",2014,NA,NA,2224,"https://index.rpg.net/display-entry.phtml?mainid=20977","https://www.rpg.net/pictures/cache/picthumb27443-medium.jpg","seven voyages of zylarthen volume 1 characters combat","Science Fantasy","Science Fantasy"
20978,"Seven Voyages of Zylarthen Volume 2: Book of Monsters","Oakes Spalding","Core Rules","Science Fantasy","Generic","Seven Voyages of Zylarthen","","Campion & Clitherow",2014,NA,NA,2263,"https://index.rpg.net/display-entry.phtml?mainid=20978","https://www.rpg.net/pictures/cache/picthumb27444-medium.jpg","seven voyages of zylarthen volume 2 book of monsters","Science Fantasy","Science Fantasy"
20979,"Seven Voyages of Zylarthen Volume 3: Book of Magic","Oakes Spalding","Core Rules","Science Fantasy","Generic","Seven Voyages of Zylarthen","","Campion & Clitherow",2014,NA,NA,2279,"https://index.rpg.net/display-entry.phtml?mainid=20979","https://www.rpg.net/pictures/cache/picthumb27445-medium.jpg","seven voyages of zylarthen volume 3 book of magic","Science Fantasy","Science Fantasy"
20980,"Seven Voyages of Zylarthen Volume 4: The Campaign","Oakes Spalding","Core Rules","Science Fantasy","Generic","Seven Voyages of Zylarthen","","Campion & Clitherow",2014,NA,NA,2285,"https://index.rpg.net/display-entry.phtml?mainid=20980","https://www.rpg.net/pictures/cache/picthumb27446-medium.jpg","seven voyages of zylarthen volume 4 the campaign","Science Fantasy","Science Fantasy"
20987,"Microlite81","Randall S. Stukey","Core Rules","Fantasy","Generic","Microlite81","","Self-published",2013,NA,NA,2303,"https://index.rpg.net/display-entry.phtml?mainid=20987","https://www.rpg.net/pictures/cache/picthumb27454-medium.jpg","microlite81","Fantasy","Fantasy"
20988,"Microlite81 Extended","Randall S. Stukey","Core Rules","Fantasy","Generic","Microlite81","","Self-published",2014,NA,NA,2329,"https://index.rpg.net/display-entry.phtml?mainid=20988","https://www.rpg.net/pictures/cache/picthumb27455-medium.jpg","microlite81 extended","Fantasy","Fantasy"
20996,"Microlite74 Swords & Sorcery Edition","Randall S. Stukey","Core Rules","Fantasy / Sword & Sorcery","Generic","Microlite74 / Swords & Sorcery","","Microlite74 Swords & Sorcery Edition",NA,NA,NA,2294,"https://index.rpg.net/display-entry.phtml?mainid=20996","https://www.rpg.net/pictures/cache/picthumb27463-medium.jpg","microlite74 swords sorcery edition","Fantasy","Sword & Sorcery"
20997,"Ryuutama","Andy Kitkowski, Atsuhiro Okada, Matt Sanchez","Core Rules","Anime / Kodomo (Children)","Generic",NA,"",NA,NA,2,6.11,380,"https://index.rpg.net/display-entry.phtml?mainid=20997","https://www.rpg.net/pictures/cache/picthumb27947-medium.jpg","ryuutama","Anime","Kodomo (Children)"
20998,"Wind on the Steppes","Olivier Dubreuil, Simon Phipp","Core Rules","Historical / Fantasy","Central Asia","BRP","","Alephtar Games",2014,NA,NA,2247,"https://index.rpg.net/display-entry.phtml?mainid=20998","https://www.rpg.net/pictures/cache/picthumb27466-medium.jpg","wind on the steppes","Historical","Fantasy"
21003,"Microlite74 Standard","Randall S. Stukey","Core Rules","Fantasy","Generic","Microlite74 3","","Self-published",2011,NA,NA,2316,"https://index.rpg.net/display-entry.phtml?mainid=21003","https://www.rpg.net/pictures/cache/picthumb27477-medium.jpg","microlite74 standard","Fantasy","Fantasy"
21004,"Microlite74 Special Version I","Randall S. Stukey","Core Rules","Fantasy","Generic","Microlite74 3","","Microlite74 3",2013,NA,NA,2319,"https://index.rpg.net/display-entry.phtml?mainid=21004","https://www.rpg.net/pictures/cache/picthumb27479-medium.jpg","microlite74 special version i","Fantasy","Fantasy"
21005,"Mission St. Mary: Lemurian Treaty Port","Ed Teixeira","Core Rules","Pulp","Victorian Era","Larger than life","","Two Hour Wargames",2015,NA,5.77,617,"https://index.rpg.net/display-entry.phtml?mainid=21005","https://www.rpg.net/pictures/cache/picthumb27480-medium.jpg","mission st mary lemurian treaty port","Pulp","Pulp"
21012,"HeroQuest Glorantha","Robin D. Laws, Jeff Richards","Core Rules","Fantasy","Glorantha","HeroQuest 2.1","","Moon Design",2015,NA,5.93,499,"https://index.rpg.net/display-entry.phtml?mainid=21012","https://www.rpg.net/pictures/cache/picthumb27487-medium.jpg","heroquest glorantha","Fantasy","Fantasy"
21013,"Cloaks, Courts, & Gonnes RPG","Ben Dutter","Core Rules","Historical","17th century Europe","Ten Tier System 0","","Sigil Stone Publishing",2015,NA,5.51,831,"https://index.rpg.net/display-entry.phtml?mainid=21013","https://www.rpg.net/pictures/cache/picthumb27489-medium.jpg","cloaks courts gonnes rpg","Historical","Historical"
21031,"Majus","Michael Curtis","Core Rules","Fantasy / Modern","Majus",NA,"",NA,NA,2,NA,2214,"https://index.rpg.net/display-entry.phtml?mainid=21031","https://www.rpg.net/pictures/cache/picthumb27522-medium.jpg","majus","Fantasy","Modern"
21036,"Chill 2nd Edition","David Ladyman","Core Rules","Horror","Chill",NA,"","Chill 2nd Edition",NA,2,5.95,478,"https://index.rpg.net/display-entry.phtml?mainid=21036","https://www.rpg.net/pictures/cache/picthumb3487-medium.jpg","chill 2nd edition","Horror","Horror"
21037,"Chill Third Edition","Brian Campbell, Meghan Fitzgerald, Emily Griggs, Danielle Lauzon, Morgan A. McLaughlin McFarland, Matthew McFarland, Jonathan McFarland, Steffie de Vaan, Eddy Webb, Rob Wieland","Core Rules","Horror","Chill","Chill / Growling Door","","Chill Third Edition",NA,NA,6.11,379,"https://index.rpg.net/display-entry.phtml?mainid=21037","https://www.rpg.net/pictures/cache/picthumb27523-medium.jpg","chill third edition","Horror","Horror"
21038,"The End of the World: Zombie Apocalypse","Tim Cox, Tim Flanders","Core Rules","Post-Apocalypse / Zombie","Generic","End of the World","","Fantasy Flight Games",2015,NA,NA,1935,"https://index.rpg.net/display-entry.phtml?mainid=21038","https://www.rpg.net/pictures/show-pic.phtml?picid=29202","the end of the world zombie apocalypse","Post-Apocalypse","Zombie"
21044,"Swords & Six-Siders Player's Book","Steve Robertson","Core Rules","Fantasy","Generic","Swords & Six-Siders","","Vanquishing Leviathan",2015,NA,NA,2133,"https://index.rpg.net/display-entry.phtml?mainid=21044","https://www.rpg.net/pictures/cache/picthumb27534-medium.jpg","swords six siders player s book","Fantasy","Fantasy"
21048,"OpenQuest 2nd Edition Deluxe","Simon Bray, Paul Mitchener, Newt Newport","Core Rules","Fantasy","Generic","OpenQuest 2","","OpenQuest 2nd Edition Deluxe",NA,NA,NA,2269,"https://index.rpg.net/display-entry.phtml?mainid=21048","https://www.rpg.net/pictures/cache/picthumb27540-medium.jpg","openquest 2nd edition deluxe","Fantasy","Fantasy"
21049,"OpenQuest Basic Edition","Newt Newport","Core Rules","Fantasy","Generic","OpenQuest 2","","OpenQuest Basic Edition",NA,NA,NA,2300,"https://index.rpg.net/display-entry.phtml?mainid=21049","https://www.rpg.net/pictures/cache/picthumb27541-medium.jpg","openquest basic edition","Fantasy","Fantasy"
21051,"River of Heaven","John Ossoway","Core Rules","Science Fiction","Bright Age","OpenQuest 2","","D101 Games",2014,NA,NA,2277,"https://index.rpg.net/display-entry.phtml?mainid=21051","https://www.rpg.net/pictures/cache/picthumb27543-medium.jpg","river of heaven","Science Fiction","Science Fiction"
21058,"Braunstein!","James George, Robyn George","Core Rules","Historical","Generic","Baron of Braunstein","","Olde House Rules",2014,NA,NA,2267,"https://index.rpg.net/display-entry.phtml?mainid=21058","https://www.rpg.net/pictures/cache/picthumb27555-medium.jpg","braunstein ","Historical","Historical"
21059,"Blood of Pangea","James George, Robyn George","Core Rules","Fantasy / Sword & Sorcery","Pangea","Blood of Pangea","","Olde House Rules",2015,NA,5.37,932,"https://index.rpg.net/display-entry.phtml?mainid=21059","https://www.rpg.net/pictures/show-pic.phtml?picid=29129","blood of pangea","Fantasy","Sword & Sorcery"
21091,"Delving Deeper Reference Rules Compendium","Simon J. Bull, Cameron Dubeers","Core Rules","Fantasy","Generic","Delving Deeper 2","","Immersive Ink",2014,NA,5.93,505,"https://index.rpg.net/display-entry.phtml?mainid=21091","https://www.rpg.net/pictures/cache/picthumb27595-medium.jpg","delving deeper reference rules compendium","Fantasy","Fantasy"
21112,"Fantasy AGE Basic Rulebook","Chris Pramas","Core Rules","Fantasy","Generic","Fantasy AGE","","Green Ronin Publishing",2015,NA,6.21,346,"https://index.rpg.net/display-entry.phtml?mainid=21112","https://www.rpg.net/pictures/cache/picthumb27632-medium.jpg","fantasy age basic rulebook","Fantasy","Fantasy"
21125,"Rules to the Game of Dungeon","Craig VanGrasstek","Core Rules","Fantasy","Generic",NA,"",NA,NA,2,NA,2192,"https://index.rpg.net/display-entry.phtml?mainid=21125","https://www.rpg.net/pictures/cache/picthumb27654-medium.jpg","rules to the game of dungeon","Fantasy","Fantasy"
21126,"The System","Richard J. LeBlanc Jr.","Core Rules","Generic","Generic","The System","",NA,NA,2,NA,2236,"https://index.rpg.net/display-entry.phtml?mainid=21126","https://www.rpg.net/pictures/cache/picthumb27655-medium.jpg","the system","Generic","Generic"
21130,"Dark Albion: The Rose War","RPGPundit","Core Rules","Fantasy / Historical","Dark Albion",NA,"",NA,NA,3,5.85,549,"https://index.rpg.net/display-entry.phtml?mainid=21130","https://www.rpg.net/pictures/cache/picthumb27664-medium.jpg","dark albion the rose war","Fantasy","Historical"
21138,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=21138",NA,NA,NA,NA
21163,"Corporia Quick-Start Guide","Mark Plemmons","Core Rules","Science Fiction / Fantasy","Corporia (The City)","GRAIL","","Brabblemark Press",2015,NA,NA,2331,"https://index.rpg.net/display-entry.phtml?mainid=21163","https://www.rpg.net/pictures/cache/picthumb27707-medium.jpg","corporia quick start guide","Science Fiction","Fantasy"
21189,"V20 The Dark Ages / Vampire: The Dark Ages 20th Anniversary Edition","Giulia Barbano, Tanya Cohan-Diaz, J. Dymphna Coy, Elin Dastal, Jim Fisher, David A. Hill Jr., Renee Knipe, Anna Kreider, Danielle Lauzon, Anna Loy, Geoffrey McVey, Marianne Pease, Neall Raemonn Price, Renee Ritchie, Lauren Roy, Monica Speca, Tristan J. Tarwa","Core Rules","Horror / Historical","Classic World of Darkness",NA,"","V20 The Dark Ages / Vampire: The Dark Ages 20th Anniversary Edition",NA,2,NA,1529,"https://index.rpg.net/display-entry.phtml?mainid=21189","https://www.rpg.net/pictures/cache/picthumb27740-medium.jpg","v20 the dark ages vampire the dark ages 20th anniversary edition","Horror","Historical"
21192,"Cypher System Rulebook","Monte Cook","Core Rules","Generic","Generic","Cypher System Rulebook","","Monte Cook Games",2015,NA,NA,1931,"https://index.rpg.net/display-entry.phtml?mainid=21192","https://www.rpg.net/pictures/cache/picthumb27744-medium.jpg","cypher system rulebook","Generic","Generic"
21193,"Star Wars: Force and Destiny Core Rulebook","Keith Kappel, Jay Little, Sam Stewart","Core Rules","Science Fantasy","Star Wars","Force and Destiny","","Fantasy Flight Games",2015,NA,5.22,1052,"https://index.rpg.net/display-entry.phtml?mainid=21193","https://www.rpg.net/pictures/cache/picthumb27898-medium.jpg","star wars force and destiny core rulebook","Science Fantasy","Science Fantasy"
21196,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,4.26,NA,"https://index.rpg.net/display-entry.phtml?mainid=21196",NA,NA,NA,NA
2120,"Sweet Chariot","Albert Bailey, Clash Bowley, Klaxon Bowley","Core Rules","Science Fiction","StarCluster","StarCluster 1.9","","Better Mousetrap Games: Flying Mice",2002,NA,6.07,407,"https://index.rpg.net/display-entry.phtml?mainid=2120","https://www.rpg.net/pictures/cache/picthumb1188-medium.jpg","sweet chariot","Science Fiction","Science Fiction"
21210,"Krendel Core","William J. (B.J.) Altman","Core Rules","Generic","Generic",NA,"","Grayscale Games",2015,NA,5.53,779,"https://index.rpg.net/display-entry.phtml?mainid=21210","https://www.rpg.net/pictures/cache/picthumb27758-medium.jpg","krendel core","Generic","Generic"
21212,"The Rock Awakens","Terry Olson","Core Rules","Fantasy","Generic","Dungeon Crawl Classics","","Goodman Games",2015,NA,5.1,1201,"https://index.rpg.net/display-entry.phtml?mainid=21212","https://www.rpg.net/pictures/cache/picthumb27760-medium.jpg","the rock awakens","Fantasy","Fantasy"
21218,"Private Eye","Thilo Bayer, Ulrike Pelchen, Sylvia Schlueter, Jan Christoph Steines","Core Rules","Crime / Historical","Victorian Era","BRP 2","","Redaktion Phantastik",2013,NA,5.79,602,"https://index.rpg.net/display-entry.phtml?mainid=21218","https://www.rpg.net/pictures/show-pic.phtml?picid=29210","private eye","Crime","Historical"
21222,"Mythos","Gilbert Gallo","Core Rules","Fantasy / Mythological","Mythological Earth","Savage Worlds 2","","Mystical Throne Entertainment",2013,NA,5.65,711,"https://index.rpg.net/display-entry.phtml?mainid=21222","https://www.rpg.net/pictures/cache/picthumb27784-medium.jpg","mythos","Fantasy","Mythological"
2123,"Traveller: 2300","Timothy B. Brown, Frank Chadwick, Marc W. Miller","Core Rules","Science Fiction","2300 AD",NA,"",NA,NA,2,6.26,321,"https://index.rpg.net/display-entry.phtml?mainid=2123","https://www.rpg.net/pictures/cache/picthumb789-medium.jpg","traveller 2300","Science Fiction","Science Fiction"
21233,"Broken Shield","Gobion Rowlands","Core Rules","Science Fiction","Broken Shield","Broken Shield","","Gunnar Roxen",2013,NA,NA,2254,"https://index.rpg.net/display-entry.phtml?mainid=21233","https://www.rpg.net/pictures/cache/picthumb27804-medium.jpg","broken shield","Science Fiction","Science Fiction"
2124,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.94,NA,"https://index.rpg.net/display-entry.phtml?mainid=2124",NA,"wyrd is bond",NA,NA
21244,"Bleeding Edge","Jason Holmgren, Richard Hughes, Norman Rafferty","Core Rules","Cyberpunk","Bleeding Edge","Vermillion","","Sanguine Productions",2015,NA,4.95,2396,"https://index.rpg.net/display-entry.phtml?mainid=21244","https://www.rpg.net/pictures/cache/picthumb27827-medium.jpg","bleeding edge","Cyberpunk","Cyberpunk"
21327,"Shadow of the Demon Lord","Robert J. Schwalb","Core Rules","Fantasy","Northern Reach","Demon Lord","","Schwalb Entertainment",2015,NA,7.18,66,"https://index.rpg.net/display-entry.phtml?mainid=21327","https://www.rpg.net/pictures/cache/picthumb27851-medium.jpg","shadow of the demon lord","Fantasy","Fantasy"
21328,"The Clay that Woke","Paul Czege","Core Rules","Fantasy","Generic","Krater of Lots","Indie RPG, Indie RPG, Indie RPG, Indie RPG","Half Meme Press",2014,NA,NA,2212,"https://index.rpg.net/display-entry.phtml?mainid=21328","https://www.rpg.net/pictures/cache/picthumb27855-medium.jpg","the clay that woke","Fantasy","Fantasy"
21330,"Dystopia Rising","Megan D. Jaffe, Michael Pucci, Clinton S. Rickards","Core Rules","Post-Apocalypse / Zombie","Dystopia Rising","Dystopia Rising","Indie RPG","Eschaton Media",2014,NA,NA,2268,"https://index.rpg.net/display-entry.phtml?mainid=21330","https://www.rpg.net/pictures/cache/picthumb27856-medium.jpg","dystopia rising","Post-Apocalypse","Zombie"
21335,"Dungeon Bastards","Nicholas Arroyo","Core Rules","Fantasy","Generic","Generic / One-Off System","","Friendly Neighborhood Gamer",2015,NA,5.37,935,"https://index.rpg.net/display-entry.phtml?mainid=21335","https://www.rpg.net/pictures/cache/picthumb27867-medium.jpg","dungeon bastards","Fantasy","Fantasy"
21336,"Mongoose Traveller Second Edition","Matthew Sprange","Core Rules","Science Fiction","Traveller",NA,"","Mongoose Traveller Second Edition",NA,2,6.1,387,"https://index.rpg.net/display-entry.phtml?mainid=21336","https://www.rpg.net/pictures/cache/picthumb27869-medium.jpg","mongoose traveller second edition","Science Fiction","Science Fiction"
21337,"Cartel","Mark Diaz Truman","Core Rules","Action / Crime","Modern","Cartel","","Magpie Games",2015,NA,NA,2046,"https://index.rpg.net/display-entry.phtml?mainid=21337","https://www.rpg.net/pictures/cache/picthumb27870-medium.jpg","cartel","Action","Crime"
21338,"Our Last Best Hope","Mark Diaz Truman","Core Rules","Action","Generic","Last Best Hope","","Magpie Games",2012,NA,NA,2278,"https://index.rpg.net/display-entry.phtml?mainid=21338","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","our last best hope","Action","Action"
