"Start URL","Titolo","Author","Genre","Setting","EditionInfo","System","Awards","OtherTags"
"http://index.rpg.net/display-entry.phtml?mainid=14199","To Be a Hero","Vincent Venturella","Super Hero","Generic","Venture Land Games","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=16168","Master Codex: Modern Pulp Adventures","R. Hyrum Savage, Dave Webb","Generic","Forbidden Kingdoms","OtherWorld Creations","d20 Modern","",""
"http://index.rpg.net/display-entry.phtml?mainid=14629","Mundi Animalia","","Fantasy","Mundi Animalia","Red Anvil Productions","KaSE","",""
"http://index.rpg.net/display-entry.phtml?mainid=14000","Drowning & Falling","Jason Morningstar","Fantasy","Generic","Bully Pulpit Games","Drowning & Falling","",""
"http://index.rpg.net/display-entry.phtml?mainid=15290","Vanilla ORC","Brian St.Claire-King","Generic","Generic","Vajra Enterprises","ORC","",""
"http://index.rpg.net/display-entry.phtml?mainid=15289","Modern-ORC","Brian St.Claire-King","Generic","Generic","Vajra Enterprises","ORC","",""
"http://index.rpg.net/display-entry.phtml?mainid=16136","The Pneumaphagoi","Scott G. Carter","Fantasy","Generic","Highmoon Games","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=3531","Daemornia","Michael Lirko","Post-Apocalypse","Dark Future","Daemornia Studios","Daemornia 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4954","Hero's Banner: The Fury of Free Will","Tim C. Koppang","Fantasy","Generic","TCK Roleplaying","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=8393","Star Wreck Roleplaying Game","Mike Pohjola","Science Fiction / Humor","Generic","Energia Productions","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=8532","Bust: Explosive Roleplaying","Jonathan Ridd","Generic","Generic","Cold Blooded Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=4474","The Secret Lives of Gingerbread Men","Annie Rush","Humor","Generic","Wicked Dead Brewing Company","Advantage","",""
"http://index.rpg.net/display-entry.phtml?mainid=4059","Fantasy Imperium","Mark O'Bannon","Fantasy","Middle Ages","Shadowstar Games","Fantasy Imperium","",""
"http://index.rpg.net/display-entry.phtml?mainid=5238","Legends of Alyria","Seth Ben-Ezra","Science Fantasy","Alyria","Dark Omen Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=15569","Worlds of Wonder","Robert Hemminger","Fantasy","Generic","Avalon Game Company","Worlds of Wonder","",""
"http://index.rpg.net/display-entry.phtml?mainid=7062","ORX: Nasty, Brutish & Short","Rev. Raven Daegmorgan","Fantasy / Humor","None","Wild Hunt Studios","ORX","",""
"http://index.rpg.net/display-entry.phtml?mainid=6617","Hearts & Souls","Tim Kirk","Super Hero","Generic","Silver Lion Studios","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=7918","Monsters and Other Childish Things","Benjamin Baugh","Horror / Humor","Modern","Arc Dream Publishing","Monsters","ENnie (Nominee for Best Writing, 2008) ENnie (Nominee for Best Game, 2008) ENnie (Nominee for Best Product, 2008) Ogre's Choice (Best Roleplaying Game Nominee, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=7048","Reign","Greg Stolze","Fantasy","Heluso and Milonda","Schröedinger's Cat Press","Reign","Indie RPG (Indie Game of the Year Runner Up, 2007) Indie RPG (Best Support Runner Up, 2007) Indie RPG (Best Production, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=7835","Changeling: The Lost","Justin Achilli, Jess Hartley, Wood Ingham, Joseph Carriker Jr., Matthew McFarland, Peter Schaefer, John Snead, Travis Stout, Chuck Wendig, Peter Woodworth","Horror","World of Darkness","White Wolf Publishing","Changeling: The Lost","ENnie (Gold for Best Art, 2008) ENnie (Gold for Best Production Values, 2008) ENnie (Gold for Best Writing, 2008) ENnie (Gold for Best Product, 2008) ENnie (Gold for Best Interior Art, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=8834","CthulhuTech","Matthew Grau, Fraser McKay","Science Fiction / Cthulhu","Aeon War","Mongoose Publishing / WildFire","Framewerk","Grog d'Or (Best RPG Nominee, 2008) ENnie (Gold for Best Cover Art, 2009) ENnie (Nominee for Best Interior Art, 2009) ENnie (Nominee for Best Production Values, 2009) ENnie (Nominee for Best Game, 2009)",""
"http://index.rpg.net/display-entry.phtml?mainid=7471","Aces & Eights: Shattered Frontier","Jolly R. Blackburn, Brian Jelke, Steve Johansson, David S. Kenzer, Jennifer Kenzer, Mark Plemmons","Western","Shattered Frontier","Kenzer & Company","Aces & Eights","Origins Awards (Best Role-Playing Game, 2007) ENnie (Silver for Best Game, 2008) ENnie (Nominee for Best Production Values, 2008) ENnie (Nominee for Best Rules, 2008) ENnie (Nominee for Best Product, 2008) Grog d'Or (Best RPG Nominee, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=8345","The Savage World of Solomon Kane","Paul ""Wiggy"" Wade-Williams","Fantasy / Pulp","Solomon Kane","Pinnacle","Savage Worlds 2","ENnie (Silver for Best Production Values, 2008) ENnie (Nominee for Best Interior Art, 2008) ENnie (Nominee for Best Product, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=6684","Lesser Shades of Evil","Pierre Kakos","Science Fantasy","Second Age","Eos Press","Ascent","",""
"http://index.rpg.net/display-entry.phtml?mainid=8568","Labyrinth Lord","Daniel Proctor","Fantasy","Generic","Goblinoid Games","Labyrinth Lord","Indie RPG (Best Free Game Runner Up, 2007) Indie RPG (Best Support Runner Up, 2007) ENnie (Honourable Mention for Best Game, 2010)","Other: retroclone"
"http://index.rpg.net/display-entry.phtml?mainid=7964","Witch Hunter: The Invisible World","Scott Charlton, Rucht Lilavivat, Henry Lopez, M. Sean Molley, Brian Schoner, Robert J. Schwalb, Robert Vaughn","Fantasy / Historical","Witch Hunter","Paradigm Concepts","Witch Hunter","ENnie (Nominee for Best Rules, 2008) ENnie (Nominee for Best Game, 2008) ENnie (Nominee for Best Product, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=9261","In a Wicked Age","Vincent Baker","Fantasy / Sword & Sorcery","Generic","Lumpley Games","in a Wicked Age","Indie RPG (Indie Game of the Year Runner Up, 2008) Indie RPG (Best Support Runner Up, 2008) Indie RPG (Most Innovative Game Runner Up, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=7968","Dirty Secrets","Seth Ben-Ezra","Modern","Generic","Dark Omen Games","Dirty Secrets","Indie RPG (Indie Game of the Year Runner Up, 2007) Indie RPG (Most Innovative Game Runner Up, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=7967","Grey Ranks","Jason Morningstar","Historical","1940s","Bully Pulpit Games","Generic / One-Off System","Diana Jones (Nominee for Excellence in Gaming, 2008) Diana Jones (Excellence in Gaming, 2008) Indie RPG (Indie Game of the Year, 2007) Indie RPG (Best Support Runner Up, 2007) Indie RPG (Best Production Runner Up, 2007) Indie RPG (Most Innovative Game, 2007) Ogre's Choice (Best Roleplaying Game Nominee, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=9002","Unhallowed Metropolis","Jason Soles, Nicole Vega","Horror / Action","Neo-Victorian","Eos Press","Heart of Darkness","",""
"http://index.rpg.net/display-entry.phtml?mainid=11736","Poison'd","Vincent Baker","Pirate","1600s-1700s Caribbean","Lumpley Games","Generic / One-Off System","Indie RPG (Most Innovative Game Runner Up, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=8766","Against the Darkness","Daniel M. Brakhage, Christoper A. Field, Vicki Potter","Horror","Modern","Tabletop Adventures","d4-6-8","",""
"http://index.rpg.net/display-entry.phtml?mainid=5983","Beast Hunters","Christian Griffen, Lisa Griffen","Fantasy","Berengad, Chel'qhur Tribes","Berengad Games","Beast Hunters Challenge System","Indie RPG (Indie Game of the Year Runner Up, 2007) Indie RPG (Most Innovative Game Runner Up, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=10712","The Princess Game","Colin Fredericks","Fantasy","Generic","Valent Games","Generic / One-Off System","Indie RPG (Indie Game of the Year Runner Up, 2007) Indie RPG (Most Innovative Game Runner Up, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=6088","Scion: Hero","Justin Achilli, Alan Alexander, Carl Bowen, Bill Bridges, John Chambers, Michael Lee, Peter Schaefer, James Stewart, Andrew Watt","Multigenre","Scion","White Wolf Publishing","Scion","ENnie (Gold for Best Game, 2007) ENnie (Honourable Mention for Best Writing, 2007) Chesley (Best Gaming-Related Illustration Nominee, 2008)",""
"http://index.rpg.net/display-entry.phtml?mainid=9895","Battlestar Galactica Role Playing Game","Jamie Chambers, James Davenport, Sean Everette, Patrick Kapera, Nathan Rockwood, Floyd Wesel","Science Fiction","Battlestar Galactica","Margaret Weis Productions","Battlestar Galactica","",""
"http://index.rpg.net/display-entry.phtml?mainid=10002","Broadsword","Todd Downing, Jeff Mejia, James Stubbs","Fantasy / Sword & Sorcery","Generic","Deep7","1PG","",""
"http://index.rpg.net/display-entry.phtml?mainid=7908","The Committee for the Exploration of Mysteries","Eric J. Boyd","Pulp","1920s","Eric J. Boyd Designs","Generic / One-Off System","Indie RPG (Indie Game of the Year Runner Up, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=6771","Pirates of the Spanish Main","Paul ""Wiggy"" Wade-Williams","Pulp / Swashbuckling","Generic","Great White Games","Savage Worlds 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=7444","StrikeForce:2136 Strike Manual","Lee Kamberos","Science Fiction","Earth 2136","RoleplayersINK","Conflict Game System","",""
"http://index.rpg.net/display-entry.phtml?mainid=7563","Fear Itself","Robin D Laws","Horror","Modern","Pelgrane Press","GUMSHOE","",""
"http://index.rpg.net/display-entry.phtml?mainid=8191","Aeternal Legends","Stewart Wilson","Fantasy / Modern","Modern","Mob United Media","Ready 2 Run","",""
"http://index.rpg.net/display-entry.phtml?mainid=7894","Aletheia","Lee Foster, Werner Hager, Monica Valentinelli","Fantasy / Modern","Earth","Abstract Nova","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=8117","The Supercrew","Tobias Radesäter","Super Hero","Generic","Kaleidoskop","","",""
"http://index.rpg.net/display-entry.phtml?mainid=14566","Metal, Magic and Lore: Basic Player's Rulebook","Andrew Kozak, Vito Pandolfo","Fantasy","Metal, Magic and Lore","5th Epoch Publishing","Metal, Magic and Lore","",""
"http://index.rpg.net/display-entry.phtml?mainid=14966","Trials of the Grail","Jasper McChesney","Fantasy","Generic","Primeval Games Press","Trials of the Grail","",""
"http://index.rpg.net/display-entry.phtml?mainid=8020","Elric of Melniboné","Lawrence Whitaker","Fantasy","Young Kingdoms","Mongoose Publishing","RuneQuest / Mongoose","",""
"http://index.rpg.net/display-entry.phtml?mainid=9175","Modern20","Charles Rice","Generic","Generic","RPGObjects","Modern20","",""
"http://index.rpg.net/display-entry.phtml?mainid=7957","Forward... to Adventure!","The RPG Pundit","Fantasy","Generic","Flying Mice / Better Mousetrap Games","FtA!","Indie RPG (Indie Game of the Year Runner Up, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=7108","Piledrivers & Powerbombs","Joe J. Prince","Sports / Wrestling","Wrestling Federation","Prince of Darkness Games, UK","Piledrivers & Powerbombs 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=8879","Boomtown Planet - Saturday Edition","Rich Parkinson","Pulp","1930s","Timeless Games/Better Mousetrap Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=8780","In Harm's Way: Aces And Angels","Clash Bowley","Historical","World War II","Flying Mice / Better Mousetrap Games","StarCluster 2.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=7354","Mythweaver","Michael T. Desing","Fantasy","Generic","Teddy Bear Press","Progressive Die 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=5985","vs. Outlaws","Michael Hammes, Philip Reed","Western","19th century","Ronin Arts","vs. Monsters 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=6402","Classroom Deathmatch","Jake Richmond, Matt Schlotte, Nick Smith","Anime","Modern","Atarashi Games","Generic / One-Off System 0","Indie RPG (Indie Game of the Year Runner Up, 2007) Indie RPG (Best Free Game, 2007)",""
"http://index.rpg.net/display-entry.phtml?mainid=9045","Icar Elements","Rob Lang","Science Fiction","Far Future","Rob Lang, UK","Icar 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=10489","Prophecy","Gregory S. Hancock","Fantasy","Aesil'Dan","Relentless Publishing","Prophecy","",""
"http://index.rpg.net/display-entry.phtml?mainid=10771","Warcosm","Brett M. Bernstein","Generic","Generic","Precis Intermedia Gaming","","",""
"http://index.rpg.net/display-entry.phtml?mainid=13167","Opening The Dark","Malcolm Sheppard","Horror","Modern","Mob United Media","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=5549","Divinity","Sean Wilt","Generic","Generic","AGES Gaming","Divinity","",""
"http://index.rpg.net/display-entry.phtml?mainid=7434","Colonial Gothic Rulebook","Richard Iorio II, James Maliszewski, Matt M. McElroy, Monica Valentinelli","Horror / Historical","American Revolution","Rogue Games","Colonial Gothic","ENnie (Honourable Mention for Best Writing, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=9842","G.O.R.E.","Daniel Proctor","Horror","Generic","Goblinoid Games","GORE","","Other: retroclone"
"http://index.rpg.net/display-entry.phtml?mainid=5653","Æther Core Book","Kevin M. Rohan","Generic","Modern","Æther Gaming Systems","Æther","",""
"http://index.rpg.net/display-entry.phtml?mainid=6620","Guardian OmegaVerse","Jay Libby","Super Hero","Guardian OmegaVerse","Dilly Green Bean Games","4C System","",""
"http://index.rpg.net/display-entry.phtml?mainid=6619","Guardian Universe II: Power Overwhelming","Jay Libby","Super Hero","Modern","Dilly Green Bean Games","Basic System / FASERIP","",""
"http://index.rpg.net/display-entry.phtml?mainid=8112","Shadow Nations","Dav Harnish, Micah Skaritka","Fantasy / Post-Apocalyptic","Obsidian","Apophis Consortium","Obsidian","",""
"http://index.rpg.net/display-entry.phtml?mainid=14280","Medieval Mysteries","Simon Washbourne","Mystery / Historical","Middle Ages","Heyoka Studios","1PG","",""
"http://index.rpg.net/display-entry.phtml?mainid=10438","Septimus Quickstart","Bill Coffin","Science Fiction","Septimus","West End Games","d6 System 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=9298","Sláine","Ian Sturrock","Fantasy","Tir Nan Og","Mongoose Publishing","RuneQuest / Mongoose","",""
"http://index.rpg.net/display-entry.phtml?mainid=8577","Factions at War","Adam Riemenschneider","Fantasy / Modern","Factions","Other Court Games","Factions","",""
"http://index.rpg.net/display-entry.phtml?mainid=11691","2320 AD","Colin Dunn","Science Fiction","2300 AD","QuikLink Interactive","T20","",""
"http://index.rpg.net/display-entry.phtml?mainid=9475","Urchin","Clint Krause","Horror / Humor","2000","Clint Krause","","",""
"http://index.rpg.net/display-entry.phtml?mainid=12389","eFuture Tiles: Future File XEC","Ed Bourelle","Science Fiction","Generic","SkeletonKey Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=6521","Way out Waste","Matt Goetz, Roxxy Goetz, Eli Veljkov, Phil Wang","Western / Post-Apocalyptic","Generic","House Woelf Productions","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=9907","Brotherhood of the Celestial Torch Recruitment Manual","Jamie Chambers, Brian Clements, Jimmy McMichael, Nathan Rice, Nathan Rockwood","Fantasy / Modern","Demon Hunters","Margaret Weis Productions","Demon Hunters","",""
"http://index.rpg.net/display-entry.phtml?mainid=10469","New Gods of Mankind - Fate's Guidebook","Robert Hansen, Darrell Hardy, Luke Johnson, Richard Leon, Jennifer Schoonover, Joe Slucher","Fantasy","Known World (Artesia)","Dark Skull Studios","","",""
"http://index.rpg.net/display-entry.phtml?mainid=10981","Swords of Fortune","Matthew Slepin","Fantasy / Sword & Sorcery","Generic","Wheel of Samsara","","",""
"http://index.rpg.net/display-entry.phtml?mainid=9267","XSW: Impact","Jim Pinto","Wrestling","Generic","Rogue Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=5941","Dice & Glory","Robert A Neri Jr","Generic","Generic","Ranger Games","Dice & Glory","",""
"http://index.rpg.net/display-entry.phtml?mainid=9942","Iridium Lite Core System Reference","William Corrie III","Generic","Generic","Hinterwelt Enterprises","Iridium Lite","",""
"http://index.rpg.net/display-entry.phtml?mainid=7928","Valour Shield","Dylan Hyatt","Fantasy","Hovic","Dylan Hyatt, UK","Valour Shield","",""
"http://index.rpg.net/display-entry.phtml?mainid=13676","Dash-in Dungeons","Mark McPherson","Fantasy","Generic","Wednesday Night Games, Australia","Dash-in Dungeons","",""
